date;start;final;high;low
03.06.2011;12.247,80;12.151,26;12.247,87;12.104,03
02.06.2011;12.289,61;12.248,55;12.306,71;12.190,54
01.06.2011;12.569,41;12.290,14;12.569,49;12.282,42
31.05.2011;12.443,40;12.569,79;12.574,29;12.443,40
27.05.2011;12.398,06;12.441,58;12.483,81;12.397,69
26.05.2011;12.391,63;12.402,76;12.441,58;12.317,92
25.05.2011;12.355,45;12.394,66;12.440,03;12.309,52
24.05.2011;12.381,57;12.356,21;12.422,55;12.350,04
23.05.2011;12.511,36;12.381,26;12.511,36;12.331,77
20.05.2011;12.604,72;12.512,04;12.604,83;12.485,86
19.05.2011;12.561,46;12.605,32;12.633,59;12.533,46
18.05.2011;12.471,78;12.560,18;12.571,15;12.443,10
17.05.2011;12.541,33;12.479,58;12.541,33;12.378,84
16.05.2011;12.594,77;12.548,37;12.642,90;12.530,81
13.05.2011;12.695,65;12.595,75;12.714,50;12.543,19
12.05.2011;12.629,96;12.695,92;12.718,58;12.537,17
11.05.2011;12.745,87;12.630,03;12.748,21;12.577,21
10.05.2011;12.685,13;12.760,36;12.781,06;12.681,65
09.05.2011;12.637,83;12.684,68;12.722,07;12.620,20
06.05.2011;12.580,76;12.638,74;12.759,23;12.579,93
05.05.2011;12.723,65;12.584,17;12.724,56;12.521,28
04.05.2011;12.806,29;12.723,58;12.806,68;12.673,02
03.05.2011;12.806,38;12.807,51;12.840,66;12.749,99
02.05.2011;12.810,16;12.807,36;12.876,00;12.784,62
29.04.2011;12.763,46;12.810,54;12.832,83;12.751,13
28.04.2011;12.689,90;12.763,31;12.776,14;12.674,54
27.04.2011;12.592,23;12.690,96;12.708,37;12.588,33
26.04.2011;12.480,86;12.595,37;12.613,16;12.478,14
25.04.2011;12.505,99;12.479,88;12.506,22;12.446,05
21.04.2011;12.453,62;12.505,99;12.506,06;12.447,56
20.04.2011;12.266,75;12.453,54;12.475,53;12.263,58
19.04.2011;12.201,44;12.266,75;12.275,34;12.200,30
18.04.2011;12.339,71;12.201,59;12.339,79;12.093,89
15.04.2011;12.285,45;12.341,83;12.369,27;12.272,58
14.04.2011;12.270,24;12.285,15;12.305,58;12.163,86
13.04.2011;12.263,65;12.270,99;12.335,10;12.224,45
12.04.2011;12.381,19;12.263,58;12.381,19;12.233,00
11.04.2011;12.380,43;12.381,11;12.444,00;12.352,88
08.04.2011;12.409,87;12.380,05;12.450,36;12.320,72
07.04.2011;12.426,45;12.409,49;12.440,56;12.328,36
06.04.2011;12.386,66;12.426,75;12.450,93;12.386,66
05.04.2011;12.402,08;12.393,90;12.438,14;12.353,34
04.04.2011;12.374,60;12.400,03;12.407,41;12.369,15
01.04.2011;12.321,02;12.376,72;12.419,71;12.321,02
31.03.2011;12.350,76;12.319,73;12.381,68;12.319,01
30.03.2011;12.280,07;12.350,61;12.383,46;12.280,07
29.03.2011;12.194,48;12.279,01;12.285,41;12.173,51
28.03.2011;12.221,19;12.197,88;12.272,92;12.197,88
25.03.2011;12.170,71;12.220,59;12.259,79;12.170,71
24.03.2011;12.087,54;12.170,56;12.191,18;12.087,54
23.03.2011;12.018,40;12.086,02;12.116,14;11.972,61
22.03.2011;12.036,37;12.018,63;12.050,98;12.002,85
21.03.2011;11.860,11;12.036,53;12.078,30;11.860,11
18.03.2011;11.777,23;11.858,52;11.927,09;11.777,23
17.03.2011;11.614,89;11.774,59;11.800,54;11.614,82
16.03.2011;11.854,20;11.613,30;11.856,70;11.555,48
15.03.2011;11.988,69;11.855,42;11.988,69;11.696,25
14.03.2011;12.042,13;11.993,16;12.042,13;11.897,31
11.03.2011;11.976,96;12.044,40;12.087,01;11.936,32
10.03.2011;12.211,43;11.984,61;12.211,43;11.974,39
09.03.2011;12.211,16;12.213,09;12.257,82;12.156,60
08.03.2011;12.085,87;12.214,38;12.251,20;12.072,21
07.03.2011;12.171,09;12.090,03;12.243,44;12.041,60
04.03.2011;12.258,88;12.169,88;12.271,37;12.079,51
03.03.2011;12.068,01;12.258,20;12.283,10;12.068,01
02.03.2011;12.057,34;12.066,80;12.115,12;12.018,63
01.03.2011;12.226,49;12.058,02;12.261,38;12.054,99
28.02.2011;12.130,45;12.226,34;12.235,04;12.130,15
25.02.2011;12.060,93;12.130,45;12.151,03;12.060,93
24.02.2011;12.104,56;12.068,50;12.129,62;11.983,17
23.02.2011;12.211,81;12.105,78;12.221,12;12.063,43
22.02.2011;12.389,74;12.212,79;12.389,82;12.176,31
18.02.2011;12.318,67;12.391,25;12.391,29;12.303,23
17.02.2011;12.287,72;12.318,14;12.331,31;12.253,24
16.02.2011;12.219,79;12.288,17;12.303,16;12.219,79
15.02.2011;12.266,75;12.226,64;12.267,66;12.193,27
14.02.2011;12.266,83;12.268,19;12.276,21;12.235,91
11.02.2011;12.227,78;12.273,26;12.285,94;12.180,48
10.02.2011;12.239,66;12.229,29;12.239,66;12.156,94
09.02.2011;12.229,29;12.239,89;12.254,23;12.188,19
08.02.2011;12.152,70;12.233,15;12.238,79;12.150,05
07.02.2011;12.092,38;12.161,63;12.188,76;12.092,30
04.02.2011;12.061,73;12.092,15;12.092,42;12.025,78
03.02.2011;12.040,68;12.062,26;12.080,54;11.981,05
02.02.2011;12.038,27;12.041,97;12.057,91;12.018,51
01.02.2011;11.892,50;12.040,16;12.050,75;11.892,50
31.01.2011;11.824,39;11.891,93;11.891,93;11.817,88
28.01.2011;11.990,36;11.823,70;12.012,42;11.803,04
27.01.2011;11.985,36;11.989,83;12.019,53;11.971,93
26.01.2011;11.978,85;11.985,44;12.020,52;11.961,83
25.01.2011;11.980,52;11.977,19;11.985,97;11.898,74
24.01.2011;11.873,43;11.980,52;11.982,94;11.867,98
21.01.2011;11.822,95;11.871,84;11.905,48;11.822,80
20.01.2011;11.823,70;11.822,80;11.845,16;11.744,77
19.01.2011;11.834,21;11.825,29;11.861,24;11.798,46
18.01.2011;11.783,82;11.837,93;11.858,78;11.777,99
14.01.2011;11.732,13;11.787,38;11.794,15;11.698,83
13.01.2011;11.753,70;11.731,90;11.757,25;11.700,53
12.01.2011;11.673,62;11.755,44;11.782,23;11.673,62
11.01.2011;11.638,51;11.671,88;11.704,12;11.635,48
10.01.2011;11.672,34;11.637,45;11.677,33;11.573,87
07.01.2011;11.696,86;11.674,76;11.726,94;11.599,68
06.01.2011;11.716,93;11.697,31;11.736,74;11.667,46
05.01.2011;11.688,61;11.722,89;11.742,68;11.652,89
04.01.2011;11.670,90;11.691,18;11.698,22;11.635,74
03.01.2011;11.577,43;11.670,75;11.711,47;11.577,35
31.12.2010;11.569,33;11.577,51;11.597,41;11.530,32
30.12.2010;11.585,30;11.569,71;11.594,38;11.551,93
29.12.2010;11.572,74;11.585,38;11.625,00;11.572,66
28.12.2010;11.554,80;11.575,54;11.591,13;11.541,14
27.12.2010;11.572,81;11.555,03;11.573,19;11.518,44
23.12.2010;11.559,11;11.573,49;11.580,84;11.542,62
22.12.2010;11.532,17;11.559,49;11.566,99;11.528,08
21.12.2010;11.478,36;11.533,16;11.549,12;11.478,29
20.12.2010;11.491,30;11.478,13;11.517,07;11.442,68
17.12.2010;11.499,02;11.491,91;11.503,18;11.451,00
16.12.2010;11.458,00;11.499,25;11.514,84;11.421,30
15.12.2010;11.475,64;11.457,47;11.519,04;11.445,67
14.12.2010;11.429,24;11.476,54;11.514,08;11.428,94
13.12.2010;11.406,16;11.428,56;11.480,03;11.405,33
10.12.2010;11.370,44;11.410,32;11.413,69;11.357,72
09.12.2010;11.370,36;11.370,06;11.413,35;11.331,50
08.12.2010;11.354,30;11.372,48;11.389,09;11.327,49
07.12.2010;11.363,85;11.359,16;11.450,89;11.354,09
06.12.2010;11.381,33;11.362,19;11.392,08;11.350,27
03.12.2010;11.361,88;11.382,09;11.388,87;11.318,82
02.12.2010;11.255,93;11.362,41;11.373,80;11.255,85
01.12.2010;11.007,23;11.255,78;11.276,10;11.007,23
30.11.2010;11.049,72;11.006,02;11.062,63;10.942,98
29.11.2010;11.083,75;11.052,49;11.083,82;10.929,28
26.11.2010;11.183,50;11.092,00;11.183,50;11.067,17
24.11.2010;11.037,35;11.187,28;11.195,99;11.037,35
23.11.2010;11.177,60;11.036,37;11.180,17;10.992,17
22.11.2010;11.201,66;11.178,58;11.206,05;11.054,53
19.11.2010;11.180,77;11.203,55;11.206,17;11.119,24
18.11.2010;11.010,49;11.181,23;11.199,69;11.010,34
17.11.2010;11.017,83;11.007,88;11.042,16;10.990,81
16.11.2010;11.194,70;11.023,50;11.194,70;10.978,93
15.11.2010;11.194,02;11.201,97;11.280,90;11.189,10
12.11.2010;11.281,28;11.192,58;11.283,70;11.143,84
11.11.2010;11.326,69;11.283,10;11.326,77;11.231,22
10.11.2010;11.342,81;11.357,04;11.366,16;11.255,02
09.11.2010;11.403,59;11.346,75;11.421,14;11.303,19
08.11.2010;11.439,54;11.406,84;11.439,61;11.362,53
05.11.2010;11.435,22;11.444,08;11.451,53;11.393,52
04.11.2010;11.216,65;11.434,84;11.440,37;11.216,65
03.11.2010;11.184,88;11.215,13;11.226,64;11.097,37
02.11.2010;11.125,22;11.188,72;11.219,52;11.125,22
01.11.2010;11.120,30;11.124,62;11.244,27;11.062,33
29.10.2010;11.120,45;11.118,49;11.131,01;11.075,80
28.10.2010;11.127,34;11.113,95;11.179,34;11.052,60
27.10.2010;11.168,40;11.126,28;11.168,40;11.020,82
26.10.2010;11.163,14;11.169,46;11.184,82;11.087,00
25.10.2010;11.133,40;11.164,05;11.247,60;11.132,34
22.10.2010;11.146,41;11.132,56;11.159,05;11.109,25
21.10.2010;11.105,24;11.146,57;11.213,54;11.066,19
20.10.2010;10.974,52;11.107,97;11.152,88;10.970,89
19.10.2010;11.139,60;10.978,62;11.139,60;10.917,62
18.10.2010;11.062,63;11.143,69;11.159,05;11.054,76
15.10.2010;11.096,01;11.062,78;11.141,19;11.010,68
14.10.2010;11.096,99;11.094,57;11.112,20;11.023,54
13.10.2010;11.022,82;11.096,08;11.155,23;11.022,07
12.10.2010;11.010,79;11.020,40;11.053,21;10.913,84
11.10.2010;11.006,93;11.010,34;11.030,50;10.977,90
08.10.2010;10.948,50;11.006,48;11.032,17;10.929,28
07.10.2010;10.968,41;10.948,58;10.998,53;10.892,76
06.10.2010;10.936,79;10.967,65;10.974,16;10.918,57
05.10.2010;10.752,78;10.944,72;10.965,61;10.752,63
04.10.2010;10.828,85;10.751,27;10.853,71;10.711,12
01.10.2010;10.789,72;10.829,68;10.866,54;10.780,64
30.09.2010;10.836,04;10.788,05;10.948,88;10.745,44
29.09.2010;10.857,98;10.835,28;10.869,26;10.798,88
28.09.2010;10.809,17;10.858,14;10.886,21;10.728,64
27.09.2010;10.860,03;10.812,04;10.873,20;10.809,62
24.09.2010;10.664,39;10.860,26;10.865,78;10.664,31
23.09.2010;10.738,48;10.662,42;10.761,94;10.640,92
22.09.2010;10.761,11;10.739,31;10.805,38;10.708,40
21.09.2010;10.753,39;10.761,03;10.833,39;10.717,74
20.09.2010;10.608,08;10.753,62;10.774,13;10.608,08
17.09.2010;10.595,51;10.607,85;10.650,16;10.567,36
16.09.2010;10.571,75;10.594,83;10.603,69;10.522,48
15.09.2010;10.526,42;10.572,73;10.587,80;10.480,78
14.09.2010;10.544,73;10.526,49;10.588,32;10.499,70
13.09.2010;10.458,60;10.544,13;10.567,59;10.458,60
10.09.2010;10.415,01;10.462,77;10.471,28;10.403,17
09.09.2010;10.388,14;10.415,24;10.476,62;10.386,63
08.09.2010;10.338,49;10.387,01;10.426,70;10.335,69
07.09.2010;10.446,80;10.340,69;10.446,80;10.332,40
03.09.2010;10.321,92;10.447,93;10.451,15;10.321,84
02.09.2010;10.270,08;10.320,10;10.320,37;10.253,96
01.09.2010;10.016,01;10.269,47;10.279,08;10.016,01
31.08.2010;10.006,42;10.014,72;10.073,38;9.941,84
30.08.2010;10.145,58;10.009,73;10.150,57;10.007,68
27.08.2010;9.982,18;10.150,65;10.159,88;9.936,62
26.08.2010;10.059,90;9.985,81;10.104,71;9.968,10
25.08.2010;10.040,15;10.060,06;10.097,40;9.937,98
24.08.2010;10.173,05;10.040,45;10.173,05;9.991,18
23.08.2010;10.215,51;10.174,41;10.304,70;10.170,29
20.08.2010;10.270,98;10.213,62;10.270,98;10.147,24
19.08.2010;10.411,15;10.271,21;10.411,15;10.216,19
18.08.2010;10.398,59;10.415,54;10.472,30;10.330,02
17.08.2010;10.297,63;10.405,85;10.480,44;10.297,47
16.08.2010;10.303,07;10.302,01;10.333,12;10.209,53
13.08.2010;10.320,33;10.303,15;10.354,92;10.285,44
12.08.2010;10.361,58;10.319,95;10.361,65;10.268,71
11.08.2010;10.631,82;10.378,83;10.631,90;10.367,33
10.08.2010;10.696,63;10.644,25;10.700,71;10.551,62
09.08.2010;10.654,62;10.698,75;10.719,94;10.649,40
06.08.2010;10.668,55;10.653,56;10.668,70;10.515,37
05.08.2010;10.679,67;10.674,98;10.679,75;10.612,85
04.08.2010;10.630,20;10.680,43;10.702,99;10.627,53
03.08.2010;10.673,92;10.636,38;10.676,95;10.600,96
02.08.2010;10.468,82;10.674,38;10.692,20;10.468,59
30.07.2010;10.465,19;10.465,94;10.507,19;10.347,50
29.07.2010;10.498,94;10.467,16;10.584,99;10.387,39
28.07.2010;10.537,01;10.497,88;10.548,52;10.463,22
27.07.2010;10.525,28;10.537,69;10.578,33;10.494,86
26.07.2010;10.424,17;10.525,43;10.526,79;10.414,40
23.07.2010;10.321,16;10.424,62;10.441,95;10.287,48
22.07.2010;10.121,81;10.322,30;10.363,24;10.121,81
21.07.2010;10.226,02;10.120,53;10.265,54;10.065,50
20.07.2010;10.151,48;10.229,96;10.236,40;10.007,76
19.07.2010;10.098,12;10.154,43;10.187,28;10.073,68
16.07.2010;10.356,20;10.097,90;10.356,20;10.079,58
15.07.2010;10.367,10;10.359,31;10.379,74;10.240,48
14.07.2010;10.370,96;10.366,72;10.400,10;10.303,00
13.07.2010;10.217,55;10.363,02;10.407,82;10.217,55
12.07.2010;10.199,24;10.216,27;10.220,28;10.146,49
09.07.2010;10.137,93;10.198,03;10.201,77;10.118,41
08.07.2010;10.019,26;10.138,99;10.139,86;10.019,26
07.07.2010;9.736,85;10.018,28;10.026,60;9.736,70
06.07.2010;9.689,21;9.743,62;9.858,13;9.659,01
02.07.2010;9.732,23;9.686,48;9.770,87;9.614,32
01.07.2010;9.773,27;9.732,53;9.795,48;9.621,89
30.06.2010;9.868,34;9.774,02;9.908,92;9.753,84
29.06.2010;10.135,72;9.870,30;10.135,80;9.811,92
28.06.2010;10.143,05;10.138,52;10.201,93;10.101,41
25.06.2010;10.153,48;10.143,81;10.202,91;10.081,08
24.06.2010;10.297,08;10.152,80;10.298,06;10.128,85
23.06.2010;10.293,30;10.298,44;10.368,04;10.227,24
22.06.2010;10.441,95;10.293,52;10.493,57;10.283,40
21.06.2010;10.452,46;10.442,41;10.594,16;10.395,55
18.06.2010;10.435,00;10.450,64;10.483,44;10.424,49
17.06.2010;10.409,98;10.434,17;10.441,20;10.319,22
16.06.2010;10.404,24;10.409,46;10.429,03;10.332,60
15.06.2010;10.192,40;10.404,77;10.408,32;10.192,40
14.06.2010;10.211,83;10.190,89;10.328,67;10.186,21
11.06.2010;10.166,78;10.211,07;10.215,98;10.082,71
10.06.2010;9.901,67;10.172,53;10.185,83;9.901,67
09.06.2010;9.941,57;9.899,25;10.065,14;9.867,73
08.06.2010;9.812,94;9.939,98;9.953,66;9.757,55
07.06.2010;9.931,75;9.816,49;9.982,38;9.810,30
04.06.2010;10.249,61;9.931,97;10.249,69;9.889,88
03.06.2010;10.250,67;10.255,28;10.315,21;10.175,02
02.06.2010;10.025,61;10.249,54;10.254,22;10.025,61
01.06.2010;10.133,94;10.024,02;10.218,33;10.013,90
28.05.2010;10.258,00;10.136,63;10.258,00;10.095,90
27.05.2010;9.971,73;10.258,99;10.264,20;9.971,73
26.05.2010;10.045,11;9.974,45;10.179,03;9.952,68
25.05.2010;10.061,43;10.043,75;10.061,66;9.774,48
24.05.2010;10.193,46;10.066,57;10.196,41;10.052,67
21.05.2010;10.063,93;10.193,39;10.198,53;9.918,82
20.05.2010;10.440,21;10.068,01;10.440,21;10.065,36
19.05.2010;10.505,70;10.444,37;10.522,52;10.324,66
18.05.2010;10.625,45;10.510,95;10.718,86;10.482,20
17.05.2010;10.616,98;10.625,83;10.660,97;10.436,06
14.05.2010;10.780,68;10.620,16;10.780,75;10.537,25
13.05.2010;10.896,61;10.782,95;10.920,27;10.771,69
12.05.2010;10.742,15;10.896,91;10.909,08;10.742,15
11.05.2010;10.780,00;10.748,26;10.874,54;10.685,38
10.05.2010;10.386,18;10.785,14;10.835,17;10.386,03
07.05.2010;10.519,42;10.380,43;10.579,12;10.241,23
06.05.2010;10.862,22;10.520,32;10.879,76;9.869,62
05.05.2010;10.918,40;10.868,12;10.946,79;10.814,84
04.05.2010;11.149,48;10.926,77;11.149,48;10.869,25
03.05.2010;11.009,60;11.151,83;11.177,67;11.009,60
30.04.2010;11.168,23;11.008,61;11.197,93;10.999,69
29.04.2010;11.045,64;11.167,32;11.197,32;11.041,64
28.04.2010;10.988,87;11.045,27;11.078,52;10.965,38
27.04.2010;11.203,67;10.991,99;11.218,86;10.973,17
26.04.2010;11.205,11;11.205,03;11.258,01;11.187,65
23.04.2010;11.132,18;11.204,28;11.205,64;11.105,65
22.04.2010;11.119,78;11.134,29;11.149,86;11.016,40
21.04.2010;11.116,91;11.124,92;11.153,72;11.071,34
20.04.2010;11.093,11;11.117,06;11.146,08;11.081,47
19.04.2010;11.018,36;11.092,05;11.095,30;10.977,85
16.04.2010;11.143,66;11.018,66;11.153,79;10.973,92
15.04.2010;11.122,96;11.144,57;11.154,55;11.096,20
14.04.2010;11.020,70;11.123,11;11.125,22;11.020,63
13.04.2010;11.006,72;11.019,42;11.038,92;10.947,77
12.04.2010;10.996,75;11.005,97;11.029,77;10.992,21
09.04.2010;10.926,92;10.997,35;11.000,98;10.926,92
08.04.2010;10.896,99;10.927,07;10.949,36;10.844,09
07.04.2010;10.961,95;10.897,52;10.962,66;10.845,45
06.04.2010;10.972,49;10.969,99;10.987,38;10.927,52
05.04.2010;10.927,45;10.973,55;10.988,06;10.923,97
01.04.2010;10.857,31;10.927,07;10.956,39;10.857,31
31.03.2010;10.907,34;10.856,63;10.907,42;10.832,83
30.03.2010;10.895,02;10.907,42;10.940,22;10.866,83
29.03.2010;10.849,23;10.895,86;10.916,64;10.849,23
26.03.2010;10.841,29;10.850,36;10.909,38;10.816,43
25.03.2010;10.837,51;10.841,21;10.955,48;10.834,19
24.03.2010;10.887,62;10.836,15;10.887,84;10.825,42
23.03.2010;10.787,18;10.888,83;10.893,89;10.784,76
22.03.2010;10.741,00;10.785,89;10.809,85;10.695,13
19.03.2010;10.780,00;10.741,98;10.819,90;10.694,22
18.03.2010;10.733,44;10.779,17;10.784,00;10.728,15
17.03.2010;10.686,36;10.733,67;10.767,98;10.686,36
16.03.2010;10.642,53;10.685,98;10.693,99;10.621,90
15.03.2010;10.623,41;10.642,15;10.644,19;10.570,51
12.03.2010;10.611,77;10.624,69;10.644,95;10.594,84
11.03.2010;10.560,98;10.611,84;10.611,84;10.507,17
10.03.2010;10.560,13;10.567,33;10.601,79;10.526,52
09.03.2010;10.552,24;10.564,38;10.612,60;10.533,93
08.03.2010;10.563,78;10.552,52;10.587,74;10.542,39
05.03.2010;10.445,13;10.566,20;10.571,94;10.445,05
04.03.2010;10.396,53;10.444,14;10.452,38;10.390,86
03.03.2010;10.406,28;10.396,76;10.469,54;10.376,58
02.03.2010;10.404,16;10.405,98;10.456,92;10.389,43
01.03.2010;10.326,10;10.403,79;10.413,99;10.326,10
26.02.2010;10.321,41;10.325,26;10.353,45;10.272,29
25.02.2010;10.366,60;10.321,03;10.366,68;10.185,83
24.02.2010;10.284,00;10.374,16;10.393,51;10.283,93
23.02.2010;10.383,16;10.282,41;10.411,12;10.267,83
22.02.2010;10.402,43;10.383,38;10.433,64;10.368,95
19.02.2010;10.387,77;10.402,35;10.438,55;10.339,17
18.02.2010;10.309,39;10.392,90;10.406,58;10.294,51
17.02.2010;10.261,48;10.309,24;10.320,13;10.261,48
16.02.2010;10.100,81;10.268,81;10.279,54;10.100,81
12.02.2010;10.137,23;10.099,14;10.137,39;9.983,82
11.02.2010;10.037,85;10.144,19;10.161,57;9.976,71
10.02.2010;10.055,46;10.038,38;10.085,54;9.962,96
09.02.2010;9.910,28;10.058,64;10.139,43;9.910,06
08.02.2010;10.005,43;9.908,39;10.028,56;9.904,09
05.02.2010;10.003,69;10.012,23;10.031,96;9.835,09
04.02.2010;10.273,12;10.002,18;10.273,12;9.998,03
03.02.2010;10.291,73;10.270,55;10.307,20;10.231,93
02.02.2010;10.186,13;10.296,85;10.314,84;10.173,59
01.02.2010;10.068,99;10.185,53;10.190,89;10.068,91
29.01.2010;10.122,04;10.067,33;10.239,34;10.043,75
28.01.2010;10.236,92;10.120,46;10.258,83;10.055,08
27.01.2010;10.194,29;10.236,16;10.255,06;10.104,36
26.01.2010;10.195,35;10.194,29;10.285,13;10.155,60
25.01.2010;10.175,10;10.196,86;10.256,87;10.171,77
22.01.2010;10.389,58;10.172,98;10.389,58;10.157,64
21.01.2010;10.603,91;10.389,88;10.614,94;10.374,69
20.01.2010;10.719,69;10.603,15;10.719,92;10.517,30
19.01.2010;10.608,37;10.725,43;10.729,89;10.591,97
15.01.2010;10.706,99;10.609,65;10.709,94;10.561,06
14.01.2010;10.680,16;10.710,55;10.723,77;10.666,86
13.01.2010;10.628,09;10.680,77;10.709,26;10.614,49
12.01.2010;10.662,86;10.627,26;10.663,08;10.568,84
11.01.2010;10.620,31;10.663,99;10.676,23;10.591,59
08.01.2010;10.606,40;10.618,19;10.619,40;10.554,33
07.01.2010;10.571,11;10.606,86;10.612,37;10.505,21
06.01.2010;10.564,72;10.573,68;10.594,99;10.546,55
05.01.2010;10.584,56;10.572,02;10.584,56;10.522,52
04.01.2010;10.430,69;10.583,96;10.604,97;10.430,69
31.12.2009;10.548,51;10.428,05;10.555,01;10.423,13
30.12.2009;10.544,36;10.548,51;10.550,70;10.505,66
29.12.2009;10.547,83;10.545,41;10.580,33;10.544,28
28.12.2009;10.517,91;10.547,08;10.551,61;10.506,34
24.12.2009;10.467,12;10.520,10;10.522,06;10.461,68
23.12.2009;10.464,32;10.466,44;10.492,06;10.437,80
22.12.2009;10.414,67;10.464,93;10.479,82;10.414,59
21.12.2009;10.330,10;10.414,14;10.458,05;10.329,80
18.12.2009;10.309,39;10.328,89;10.372,35;10.263,90
17.12.2009;10.439,99;10.308,26;10.440,06;10.307,96
16.12.2009;10.449,81;10.441,12;10.509,97;10.427,59
15.12.2009;10.499,31;10.452,00;10.499,31;10.426,69
14.12.2009;10.471,28;10.501,05;10.514,66;10.471,28
11.12.2009;10.403,41;10.471,50;10.484,05;10.400,08
10.12.2009;10.336,00;10.405,83;10.444,60;10.335,77
09.12.2009;10.282,85;10.337,05;10.342,27;10.235,63
08.12.2009;10.385,42;10.285,97;10.385,65;10.249,84
07.12.2009;10.386,86;10.390,11;10.443,16;10.360,18
04.12.2009;10.368,57;10.388,90;10.516,70;10.311,81
03.12.2009;10.455,63;10.366,15;10.507,63;10.350,05
02.12.2009;10.470,44;10.452,68;10.513,52;10.421,47
01.12.2009;10.343,82;10.471,58;10.501,28;10.343,44
30.11.2009;10.309,77;10.344,84;10.364,34;10.263,29
27.11.2009;10.452,23;10.309,92;10.452,23;10.231,25
25.11.2009;10.432,96;10.464,40;10.481,48;10.420,94
24.11.2009;10.451,25;10.433,71;10.453,97;10.359,58
23.11.2009;10.320,13;10.450,95;10.495,61;10.320,05
20.11.2009;10.327,91;10.318,16;10.342,72;10.271,68
19.11.2009;10.425,33;10.332,44;10.425,33;10.256,11
18.11.2009;10.426,27;10.426,31;10.432,66;10.360,10
17.11.2009;10.404,77;10.437,42;10.438,17;10.361,99
16.11.2009;10.267,53;10.406,96;10.434,24;10.267,45
13.11.2009;10.197,85;10.270,47;10.305,69;10.192,03
12.11.2009;10.289,82;10.197,47;10.321,64;10.171,24
11.11.2009;10.247,42;10.291,26;10.341,97;10.246,14
10.11.2009;10.223,01;10.246,97;10.260,80;10.197,69
09.11.2009;10.020,62;10.226,94;10.228,23;10.020,62
06.11.2009;10.001,35;10.023,42;10.044,50;9.936,81
05.11.2009;9.807,80;10.005,96;10.013,07;9.807,80
04.11.2009;9.767,30;9.802,14;9.928,04;9.767,14
03.11.2009;9.787,47;9.771,91;9.787,47;9.703,89
02.11.2009;9.712,13;9.789,44;9.858,59;9.678,95
30.10.2009;9.961,52;9.712,73;9.962,13;9.684,54
29.10.2009;9.762,91;9.962,58;9.969,91;9.759,13
28.10.2009;9.881,11;9.762,69;9.902,42;9.758,08
27.10.2009;9.868,34;9.882,17;9.947,54;9.837,96
26.10.2009;9.972,33;9.867,96;10.072,32;9.849,45
23.10.2009;10.099,90;9.972,18;10.109,57;9.932,50
22.10.2009;9.946,18;10.081,31;10.105,19;9.916,78
21.10.2009;10.038,84;9.949,36;10.119,47;9.943,76
20.10.2009;10.092,42;10.041,48;10.098,39;9.992,81
19.10.2009;9.996,67;10.092,19;10.117,96;9.995,15
16.10.2009;10.061,36;9.995,91;10.061,66;9.939,91
15.10.2009;10.014,88;10.062,94;10.062,94;9.977,47
14.10.2009;9.873,55;10.015,86;10.027,73;9.873,48
13.10.2009;9.883,98;9.871,06;9.895,09;9.815,06
12.10.2009;9.865,24;9.885,80;9.931,82;9.849,37
09.10.2009;9.786,04;9.864,94;9.865,01;9.764,88
08.10.2009;9.728,22;9.786,87;9.836,67;9.728,07
07.10.2009;9.725,69;9.725,58;9.740,32;9.675,62
06.10.2009;9.601,26;9.731,25;9.774,32;9.601,26
05.10.2009;9.488,73;9.599,75;9.625,06;9.481,09
02.10.2009;9.507,62;9.487,67;9.524,78;9.430,08
01.10.2009;9.711,60;9.509,28;9.711,67;9.500,37
30.09.2009;9.741,83;9.712,28;9.776,82;9.608,59
29.09.2009;9.789,74;9.742,20;9.834,48;9.739,11
28.09.2009;9.663,23;9.789,36;9.823,67;9.663,23
25.09.2009;9.706,68;9.665,19;9.735,93;9.641,01
24.09.2009;9.749,99;9.707,44;9.805,39;9.666,03
23.09.2009;9.830,63;9.748,55;9.917,99;9.740,84
22.09.2009;9.779,61;9.829,87;9.843,40;9.771,91
21.09.2009;9.818,61;9.778,86;9.818,69;9.725,88
18.09.2009;9.784,75;9.820,20;9.847,71;9.784,68
17.09.2009;9.789,82;9.783,92;9.854,58;9.749,46
16.09.2009;9.683,71;9.791,71;9.799,72;9.679,18
15.09.2009;9.626,42;9.683,41;9.713,71;9.580,93
14.09.2009;9.598,08;9.626,80;9.631,11;9.535,96
11.09.2009;9.625,44;9.605,41;9.649,85;9.571,56
10.09.2009;9.546,54;9.627,48;9.633,00;9.508,22
09.09.2009;9.496,59;9.547,22;9.577,22;9.476,18
08.09.2009;9.440,13;9.497,34;9.511,02;9.439,98
04.09.2009;9.345,36;9.441,27;9.445,72;9.321,63
03.09.2009;9.282,03;9.344,61;9.350,27;9.252,93
02.09.2009;9.306,21;9.280,67;9.330,93;9.262,30
01.09.2009;9.492,32;9.310,60;9.557,95;9.292,08
31.08.2009;9.542,91;9.496,28;9.543,06;9.436,13
28.08.2009;9.582,74;9.544,20;9.630,20;9.495,98
27.08.2009;9.541,63;9.580,63;9.609,72;9.459,40
26.08.2009;9.538,61;9.543,52;9.582,97;9.485,78
25.08.2009;9.509,21;9.539,29;9.620,00;9.508,98
24.08.2009;9.506,18;9.509,28;9.587,73;9.486,23
21.08.2009;9.347,86;9.505,96;9.519,11;9.347,25
20.08.2009;9.278,55;9.350,05;9.363,95;9.267,97
